_id,keyword,prov,date,city,city_index
ObjectId("5dfde29d2cd928c393a797c7"),手机,910,2019-06-01|2019-06-30,57,1000
ObjectId("5dfde29d2cd928c393a797c8"),手机,911,2019-01-01|2019-01-31,514,1000
ObjectId("5dfde29d2cd928c393a797c9"),手机,911,2019-02-01|2019-02-28,514,1000
ObjectId("5dfde29d2cd928c393a797ca"),手机,911,2019-03-01|2019-03-31,514,1000
ObjectId("5dfde29e2cd928c393a797cb"),手机,911,2019-04-01|2019-04-30,514,1000
ObjectId("5dfde29e2cd928c393a797cc"),手机,911,2019-05-01|2019-05-31,514,1000
ObjectId("5dfde29e2cd928c393a797cd"),手机,911,2019-06-01|2019-06-30,514,1000
ObjectId("5dfde29e2cd928c393a797ce"),手机,912,2019-01-01|2019-01-31,90,1000
ObjectId("5dfde29e2cd928c393a797cf"),手机,912,2019-01-01|2019-01-31,91,296
ObjectId("5dfde29e2cd928c393a797d0"),手机,912,2019-01-01|2019-01-31,89,207
ObjectId("5dfde29e2cd928c393a797d1"),手机,912,2019-01-01|2019-01-31,118,207
ObjectId("5dfde29e2cd928c393a797d2"),手机,912,2019-01-01|2019-01-31,128,110
ObjectId("5dfde29e2cd928c393a797d3"),手机,912,2019-01-01|2019-01-31,93,105
ObjectId("5dfde29e2cd928c393a797d4"),手机,912,2019-01-01|2019-01-31,129,94
ObjectId("5dfde29e2cd928c393a797d5"),手机,912,2019-01-01|2019-01-31,132,92
ObjectId("5dfde29e2cd928c393a797d6"),手机,912,2019-01-01|2019-01-31,131,89
ObjectId("5dfde29e2cd928c393a797d7"),手机,912,2019-01-01|2019-01-31,119,75
ObjectId("5dfde29e2cd928c393a797d8"),手机,912,2019-01-01|2019-01-31,665,64
ObjectId("5dfde29e2cd928c393a797d9"),手机,912,2019-01-01|2019-01-31,92,52
ObjectId("5dfde29e2cd928c393a797da"),手机,912,2019-01-01|2019-01-31,130,36
ObjectId("5dfde29e2cd928c393a797db"),手机,912,2019-01-01|2019-01-31,506,30
ObjectId("5dfde29f2cd928c393a797dc"),手机,912,2019-02-01|2019-02-28,90,1000
ObjectId("5dfde29f2cd928c393a797dd"),手机,912,2019-02-01|2019-02-28,91,388
ObjectId("5dfde29f2cd928c393a797de"),手机,912,2019-02-01|2019-02-28,118,236
ObjectId("5dfde29f2cd928c393a797df"),手机,912,2019-02-01|2019-02-28,89,221
ObjectId("5dfde29f2cd928c393a797e0"),手机,912,2019-02-01|2019-02-28,93,139
ObjectId("5dfde29f2cd928c393a797e1"),手机,912,2019-02-01|2019-02-28,132,118
ObjectId("5dfde29f2cd928c393a797e2"),手机,912,2019-02-01|2019-02-28,129,116
ObjectId("5dfde29f2cd928c393a797e3"),手机,912,2019-02-01|2019-02-28,128,112
ObjectId("5dfde29f2cd928c393a797e4"),手机,912,2019-02-01|2019-02-28,131,94
ObjectId("5dfde29f2cd928c393a797e5"),手机,912,2019-02-01|2019-02-28,92,77
ObjectId("5dfde29f2cd928c393a797e6"),手机,912,2019-02-01|2019-02-28,119,71
ObjectId("5dfde29f2cd928c393a797e7"),手机,912,2019-02-01|2019-02-28,665,66
ObjectId("5dfde29f2cd928c393a797e8"),手机,912,2019-02-01|2019-02-28,506,48
ObjectId("5dfde29f2cd928c393a797e9"),手机,912,2019-02-01|2019-02-28,130,37
ObjectId("5dfde29f2cd928c393a797ea"),手机,912,2019-03-01|2019-03-31,90,1000
ObjectId("5dfde29f2cd928c393a797eb"),手机,912,2019-03-01|2019-03-31,91,333
ObjectId("5dfde29f2cd928c393a797ec"),手机,912,2019-03-01|2019-03-31,89,211
ObjectId("5dfde29f2cd928c393a797ed"),手机,912,2019-03-01|2019-03-31,118,181
ObjectId("5dfde29f2cd928c393a797ee"),手机,912,2019-03-01|2019-03-31,128,112
ObjectId("5dfde29f2cd928c393a797ef"),手机,912,2019-03-01|2019-03-31,93,97
ObjectId("5dfde29f2cd928c393a797f0"),手机,912,2019-03-01|2019-03-31,132,96
ObjectId("5dfde29f2cd928c393a797f1"),手机,912,2019-03-01|2019-03-31,129,88
ObjectId("5dfde29f2cd928c393a797f2"),手机,912,2019-03-01|2019-03-31,131,76
ObjectId("5dfde29f2cd928c393a797f3"),手机,912,2019-03-01|2019-03-31,119,62
ObjectId("5dfde29f2cd928c393a797f4"),手机,912,2019-03-01|2019-03-31,665,53
ObjectId("5dfde29f2cd928c393a797f5"),手机,912,2019-03-01|2019-03-31,92,45
ObjectId("5dfde29f2cd928c393a797f6"),手机,912,2019-03-01|2019-03-31,130,35
ObjectId("5dfde29f2cd928c393a797f7"),手机,912,2019-03-01|2019-03-31,506,24
ObjectId("5dfde2a02cd928c393a797f8"),手机,912,2019-04-01|2019-04-30,90,1000
ObjectId("5dfde2a02cd928c393a797f9"),手机,912,2019-04-01|2019-04-30,91,339
ObjectId("5dfde2a02cd928c393a797fa"),手机,912,2019-04-01|2019-04-30,89,213
ObjectId("5dfde2a02cd928c393a797fb"),手机,912,2019-04-01|2019-04-30,118,176
ObjectId("5dfde2a02cd928c393a797fc"),手机,912,2019-04-01|2019-04-30,128,120
ObjectId("5dfde2a02cd928c393a797fd"),手机,912,2019-04-01|2019-04-30,132,101
ObjectId("5dfde2a02cd928c393a797fe"),手机,912,2019-04-01|2019-04-30,129,95
ObjectId("5dfde2a02cd928c393a797ff"),手机,912,2019-04-01|2019-04-30,93,88
ObjectId("5dfde2a02cd928c393a79800"),手机,912,2019-04-01|2019-04-30,131,77
ObjectId("5dfde2a02cd928c393a79801"),手机,912,2019-04-01|2019-04-30,119,65
ObjectId("5dfde2a02cd928c393a79802"),手机,912,2019-04-01|2019-04-30,665,54
ObjectId("5dfde2a02cd928c393a79803"),手机,912,2019-04-01|2019-04-30,92,51
ObjectId("5dfde2a02cd928c393a79804"),手机,912,2019-04-01|2019-04-30,130,29
ObjectId("5dfde2a02cd928c393a79805"),手机,912,2019-04-01|2019-04-30,506,26
ObjectId("5dfde2a02cd928c393a79806"),手机,912,2019-05-01|2019-05-31,90,1000
ObjectId("5dfde2a02cd928c393a79807"),手机,912,2019-05-01|2019-05-31,91,322
ObjectId("5dfde2a02cd928c393a79808"),手机,912,2019-05-01|2019-05-31,89,220
ObjectId("5dfde2a02cd928c393a79809"),手机,912,2019-05-01|2019-05-31,118,193
ObjectId("5dfde2a02cd928c393a7980a"),手机,912,2019-05-01|2019-05-31,128,134
ObjectId("5dfde2a02cd928c393a7980b"),手机,912,2019-05-01|2019-05-31,93,98
ObjectId("5dfde2a02cd928c393a7980c"),手机,912,2019-05-01|2019-05-31,132,98
ObjectId("5dfde2a02cd928c393a7980d"),手机,912,2019-05-01|2019-05-31,129,97
ObjectId("5dfde2a02cd928c393a7980e"),手机,912,2019-05-01|2019-05-31,131,93
ObjectId("5dfde2a02cd928c393a7980f"),手机,912,2019-05-01|2019-05-31,119,79
ObjectId("5dfde2a02cd928c393a79810"),手机,912,2019-05-01|2019-05-31,665,62
ObjectId("5dfde2a02cd928c393a79811"),手机,912,2019-05-01|2019-05-31,130,50
ObjectId("5dfde2a02cd928c393a79812"),手机,912,2019-05-01|2019-05-31,92,48
ObjectId("5dfde2a02cd928c393a79813"),手机,912,2019-05-01|2019-05-31,506,30
ObjectId("5dfde2a02cd928c393a79814"),手机,912,2019-06-01|2019-06-30,90,1000
ObjectId("5dfde2a02cd928c393a79815"),手机,912,2019-06-01|2019-06-30,91,306
ObjectId("5dfde2a02cd928c393a79816"),手机,912,2019-06-01|2019-06-30,118,189
ObjectId("5dfde2a02cd928c393a79817"),手机,912,2019-06-01|2019-06-30,89,184
ObjectId("5dfde2a02cd928c393a79818"),手机,912,2019-06-01|2019-06-30,128,106
ObjectId("5dfde2a02cd928c393a79819"),手机,912,2019-06-01|2019-06-30,93,101
ObjectId("5dfde2a02cd928c393a7981a"),手机,912,2019-06-01|2019-06-30,132,90
ObjectId("5dfde2a02cd928c393a7981b"),手机,912,2019-06-01|2019-06-30,129,78
ObjectId("5dfde2a02cd928c393a7981c"),手机,912,2019-06-01|2019-06-30,131,68
ObjectId("5dfde2a02cd928c393a7981d"),手机,912,2019-06-01|2019-06-30,92,57
ObjectId("5dfde2a02cd928c393a7981e"),手机,912,2019-06-01|2019-06-30,119,55
ObjectId("5dfde2a02cd928c393a7981f"),手机,912,2019-06-01|2019-06-30,665,51
ObjectId("5dfde2a02cd928c393a79820"),手机,912,2019-06-01|2019-06-30,130,32
ObjectId("5dfde2a02cd928c393a79821"),手机,912,2019-06-01|2019-06-30,506,26
ObjectId("5dfde2a02cd928c393a79822"),手机,913,2019-01-01|2019-01-31,94,1000
ObjectId("5dfde2a02cd928c393a79823"),手机,913,2019-01-01|2019-01-31,95,877
ObjectId("5dfde2a02cd928c393a79824"),手机,913,2019-01-01|2019-01-31,133,372
ObjectId("5dfde2a02cd928c393a79825"),手机,913,2019-01-01|2019-01-31,196,277
ObjectId("5dfde2a02cd928c393a79826"),手机,913,2019-01-01|2019-01-31,199,144
ObjectId("5dfde2a02cd928c393a79827"),手机,913,2019-01-01|2019-01-31,212,142
ObjectId("5dfde2a02cd928c393a79828"),手机,913,2019-01-01|2019-01-31,197,125
ObjectId("5dfde2a02cd928c393a79829"),手机,913,2019-01-01|2019-01-31,207,124
ObjectId("5dfde2a02cd928c393a7982a"),手机,913,2019-01-01|2019-01-31,198,106
ObjectId("5dfde2a02cd928c393a7982b"),手机,913,2019-01-01|2019-01-31,205,66
ObjectId("5dfde2a02cd928c393a7982c"),手机,913,2019-01-01|2019-01-31,200,57
ObjectId("5dfde2a02cd928c393a7982d"),手机,913,2019-01-01|2019-01-31,203,54
ObjectId("5dfde2a02cd928c393a7982e"),手机,913,2019-01-01|2019-01-31,211,43
ObjectId("5dfde2a02cd928c393a7982f"),手机,913,2019-01-01|2019-01-31,209,43
ObjectId("5dfde2a02cd928c393a79830"),手机,913,2019-01-01|2019-01-31,208,42
ObjectId("5dfde2a12cd928c393a79831"),手机,913,2019-02-01|2019-02-28,94,1000
ObjectId("5dfde2a12cd928c393a79832"),手机,913,2019-02-01|2019-02-28,95,952
ObjectId("5dfde2a12cd928c393a79833"),手机,913,2019-02-01|2019-02-28,133,379
ObjectId("5dfde2a12cd928c393a79834"),手机,913,2019-02-01|2019-02-28,196,313
ObjectId("5dfde2a12cd928c393a79835"),手机,913,2019-02-01|2019-02-28,212,191
ObjectId("5dfde2a12cd928c393a79836"),手机,913,2019-02-01|2019-02-28,197,180
ObjectId("5dfde2a12cd928c393a79837"),手机,913,2019-02-01|2019-02-28,199,159
ObjectId("5dfde2a12cd928c393a79838"),手机,913,2019-02-01|2019-02-28,198,127
ObjectId("5dfde2a12cd928c393a79839"),手机,913,2019-02-01|2019-02-28,207,107
ObjectId("5dfde2a12cd928c393a7983a"),手机,913,2019-02-01|2019-02-28,205,103
ObjectId("5dfde2a12cd928c393a7983b"),手机,913,2019-02-01|2019-02-28,203,83
ObjectId("5dfde2a12cd928c393a7983c"),手机,913,2019-02-01|2019-02-28,200,68
ObjectId("5dfde2a12cd928c393a7983d"),手机,913,2019-02-01|2019-02-28,211,65
ObjectId("5dfde2a12cd928c393a7983e"),手机,913,2019-02-01|2019-02-28,209,65
ObjectId("5dfde2a12cd928c393a7983f"),手机,913,2019-02-01|2019-02-28,208,62
ObjectId("5dfde2a12cd928c393a79840"),手机,913,2019-03-01|2019-03-31,94,1000
ObjectId("5dfde2a12cd928c393a79841"),手机,913,2019-03-01|2019-03-31,95,904
ObjectId("5dfde2a12cd928c393a79842"),手机,913,2019-03-01|2019-03-31,133,375
ObjectId("5dfde2a12cd928c393a79843"),手机,913,2019-03-01|2019-03-31,196,275
ObjectId("5dfde2a12cd928c393a79844"),手机,913,2019-03-01|2019-03-31,199,150
ObjectId("5dfde2a12cd928c393a79845"),手机,913,2019-03-01|2019-03-31,212,121
ObjectId("5dfde2a12cd928c393a79846"),手机,913,2019-03-01|2019-03-31,207,117
ObjectId("5dfde2a12cd928c393a79847"),手机,913,2019-03-01|2019-03-31,197,109
ObjectId("5dfde2a12cd928c393a79848"),手机,913,2019-03-01|2019-03-31,198,96
ObjectId("5dfde2a12cd928c393a79849"),手机,913,2019-03-01|2019-03-31,205,74
ObjectId("5dfde2a12cd928c393a7984a"),手机,913,2019-03-01|2019-03-31,200,69
ObjectId("5dfde2a12cd928c393a7984b"),手机,913,2019-03-01|2019-03-31,208,53
ObjectId("5dfde2a12cd928c393a7984c"),手机,913,2019-03-01|2019-03-31,211,47
ObjectId("5dfde2a12cd928c393a7984d"),手机,913,2019-03-01|2019-03-31,203,47
ObjectId("5dfde2a12cd928c393a7984e"),手机,913,2019-03-01|2019-03-31,209,45
ObjectId("5dfde2a12cd928c393a7984f"),手机,913,2019-04-01|2019-04-30,94,1000
ObjectId("5dfde2a12cd928c393a79850"),手机,913,2019-04-01|2019-04-30,95,929
ObjectId("5dfde2a12cd928c393a79851"),手机,913,2019-04-01|2019-04-30,133,411
ObjectId("5dfde2a12cd928c393a79852"),手机,913,2019-04-01|2019-04-30,196,279
ObjectId("5dfde2a12cd928c393a79853"),手机,913,2019-04-01|2019-04-30,199,151
ObjectId("5dfde2a12cd928c393a79854"),手机,913,2019-04-01|2019-04-30,212,132
ObjectId("5dfde2a12cd928c393a79855"),手机,913,2019-04-01|2019-04-30,207,128
ObjectId("5dfde2a12cd928c393a79856"),手机,913,2019-04-01|2019-04-30,197,111
ObjectId("5dfde2a12cd928c393a79857"),手机,913,2019-04-01|2019-04-30,198,106
ObjectId("5dfde2a12cd928c393a79858"),手机,913,2019-04-01|2019-04-30,205,70
ObjectId("5dfde2a12cd928c393a79859"),手机,913,2019-04-01|2019-04-30,200,66
ObjectId("5dfde2a12cd928c393a7985a"),手机,913,2019-04-01|2019-04-30,208,62
ObjectId("5dfde2a12cd928c393a7985b"),手机,913,2019-04-01|2019-04-30,203,49
ObjectId("5dfde2a12cd928c393a7985c"),手机,913,2019-04-01|2019-04-30,209,44
ObjectId("5dfde2a12cd928c393a7985d"),手机,913,2019-04-01|2019-04-30,211,43
ObjectId("5dfde2a22cd928c393a7985e"),手机,913,2019-05-01|2019-05-31,94,1000
ObjectId("5dfde2a22cd928c393a7985f"),手机,913,2019-05-01|2019-05-31,95,956
ObjectId("5dfde2a22cd928c393a79860"),手机,913,2019-05-01|2019-05-31,133,449
ObjectId("5dfde2a22cd928c393a79861"),手机,913,2019-05-01|2019-05-31,196,304
ObjectId("5dfde2a22cd928c393a79862"),手机,913,2019-05-01|2019-05-31,199,150
ObjectId("5dfde2a22cd928c393a79863"),手机,913,2019-05-01|2019-05-31,212,141
ObjectId("5dfde2a22cd928c393a79864"),手机,913,2019-05-01|2019-05-31,207,135
ObjectId("5dfde2a22cd928c393a79865"),手机,913,2019-05-01|2019-05-31,197,117
ObjectId("5dfde2a22cd928c393a79866"),手机,913,2019-05-01|2019-05-31,198,116
ObjectId("5dfde2a22cd928c393a79867"),手机,913,2019-05-01|2019-05-31,205,69
ObjectId("5dfde2a22cd928c393a79868"),手机,913,2019-05-01|2019-05-31,200,67
ObjectId("5dfde2a22cd928c393a79869"),手机,913,2019-05-01|2019-05-31,208,65
ObjectId("5dfde2a22cd928c393a7986a"),手机,913,2019-05-01|2019-05-31,203,52
ObjectId("5dfde2a22cd928c393a7986b"),手机,913,2019-05-01|2019-05-31,209,49
ObjectId("5dfde2a22cd928c393a7986c"),手机,913,2019-05-01|2019-05-31,211,43
ObjectId("5dfde2a22cd928c393a7986d"),手机,913,2019-06-01|2019-06-30,95,1000
ObjectId("5dfde2a22cd928c393a7986e"),手机,913,2019-06-01|2019-06-30,94,949
ObjectId("5dfde2a22cd928c393a7986f"),手机,913,2019-06-01|2019-06-30,133,488
ObjectId("5dfde2a22cd928c393a79870"),手机,913,2019-06-01|2019-06-30,196,285
ObjectId("5dfde2a22cd928c393a79871"),手机,913,2019-06-01|2019-06-30,212,162
ObjectId("5dfde2a22cd928c393a79872"),手机,913,2019-06-01|2019-06-30,199,150
ObjectId("5dfde2a22cd928c393a79873"),手机,913,2019-06-01|2019-06-30,197,137
ObjectId("5dfde2a22cd928c393a79874"),手机,913,2019-06-01|2019-06-30,198,104
ObjectId("5dfde2a22cd928c393a79875"),手机,913,2019-06-01|2019-06-30,208,85
ObjectId("5dfde2a22cd928c393a79876"),手机,913,2019-06-01|2019-06-30,207,78
ObjectId("5dfde2a22cd928c393a79877"),手机,913,2019-06-01|2019-06-30,205,77
ObjectId("5dfde2a22cd928c393a79878"),手机,913,2019-06-01|2019-06-30,203,51
ObjectId("5dfde2a22cd928c393a79879"),手机,913,2019-06-01|2019-06-30,200,50
ObjectId("5dfde2a22cd928c393a7987a"),手机,913,2019-06-01|2019-06-30,211,44
ObjectId("5dfde2a22cd928c393a7987b"),手机,913,2019-06-01|2019-06-30,209,42
ObjectId("5dfde2a22cd928c393a7987c"),手机,914,2019-01-01|2019-01-31,97,1000
ObjectId("5dfde2a22cd928c393a7987d"),手机,914,2019-01-01|2019-01-31,98,146
ObjectId("5dfde2a22cd928c393a7987e"),手机,914,2019-01-01|2019-01-31,104,99
ObjectId("5dfde2a22cd928c393a7987f"),手机,914,2019-01-01|2019-01-31,96,94
ObjectId("5dfde2a22cd928c393a79880"),手机,914,2019-01-01|2019-01-31,479,69
ObjectId("5dfde2a22cd928c393a79881"),手机,914,2019-01-01|2019-01-31,103,56
ObjectId("5dfde2a22cd928c393a79882"),手机,914,2019-01-01|2019-01-31,113,54
ObjectId("5dfde2a22cd928c393a79883"),手机,914,2019-01-01|2019-01-31,106,52
ObjectId("5dfde2a22cd928c393a79884"),手机,914,2019-01-01|2019-01-31,111,45
ObjectId("5dfde2a22cd928c393a79885"),手机,914,2019-01-01|2019-01-31,291,42
ObjectId("5dfde2a22cd928c393a79886"),手机,914,2019-01-01|2019-01-31,108,36
ObjectId("5dfde2a22cd928c393a79887"),手机,914,2019-01-01|2019-01-31,102,35
ObjectId("5dfde2a22cd928c393a79888"),手机,914,2019-01-01|2019-01-31,99,34
ObjectId("5dfde2a22cd928c393a79889"),手机,914,2019-01-01|2019-01-31,107,32
ObjectId("5dfde2a22cd928c393a7988a"),手机,914,2019-01-01|2019-01-31,100,30
ObjectId("5dfde2a32cd928c393a7988b"),手机,914,2019-02-01|2019-02-28,97,1000
ObjectId("5dfde2a32cd928c393a7988c"),手机,914,2019-02-01|2019-02-28,98,175
ObjectId("5dfde2a32cd928c393a7988d"),手机,914,2019-02-01|2019-02-28,104,118
ObjectId("5dfde2a32cd928c393a7988e"),手机,914,2019-02-01|2019-02-28,96,106
ObjectId("5dfde2a32cd928c393a7988f"),手机,914,2019-02-01|2019-02-28,111,85
ObjectId("5dfde2a32cd928c393a79890"),手机,914,2019-02-01|2019-02-28,106,65
ObjectId("5dfde2a32cd928c393a79891"),手机,914,2019-02-01|2019-02-28,479,65
ObjectId("5dfde2a32cd928c393a79892"),手机,914,2019-02-01|2019-02-28,113,61
ObjectId("5dfde2a32cd928c393a79893"),手机,914,2019-02-01|2019-02-28,103,56
ObjectId("5dfde2a32cd928c393a79894"),手机,914,2019-02-01|2019-02-28,102,40
ObjectId("5dfde2a32cd928c393a79895"),手机,914,2019-02-01|2019-02-28,108,38
ObjectId("5dfde2a32cd928c393a79896"),手机,914,2019-02-01|2019-02-28,291,37
ObjectId("5dfde2a32cd928c393a79897"),手机,914,2019-02-01|2019-02-28,99,37
ObjectId("5dfde2a32cd928c393a79898"),手机,914,2019-02-01|2019-02-28,107,35
ObjectId("5dfde2a32cd928c393a79899"),手机,914,2019-02-01|2019-02-28,109,35
ObjectId("5dfde2a32cd928c393a7989a"),手机,914,2019-03-01|2019-03-31,97,1000
ObjectId("5dfde2a32cd928c393a7989b"),手机,914,2019-03-01|2019-03-31,98,118
ObjectId("5dfde2a32cd928c393a7989c"),手机,914,2019-03-01|2019-03-31,96,91
ObjectId("5dfde2a32cd928c393a7989d"),手机,914,2019-03-01|2019-03-31,104,90
ObjectId("5dfde2a32cd928c393a7989e"),手机,914,2019-03-01|2019-03-31,111,75
ObjectId("5dfde2a32cd928c393a7989f"),手机,914,2019-03-01|2019-03-31,479,55
ObjectId("5dfde2a32cd928c393a798a0"),手机,914,2019-03-01|2019-03-31,106,52
ObjectId("5dfde2a32cd928c393a798a1"),手机,914,2019-03-01|2019-03-31,103,47
ObjectId("5dfde2a32cd928c393a798a2"),手机,914,2019-03-01|2019-03-31,113,45
ObjectId("5dfde2a32cd928c393a798a3"),手机,914,2019-03-01|2019-03-31,291,33
ObjectId("5dfde2a32cd928c393a798a4"),手机,914,2019-03-01|2019-03-31,107,32
ObjectId("5dfde2a32cd928c393a798a5"),手机,914,2019-03-01|2019-03-31,102,31
ObjectId("5dfde2a32cd928c393a798a6"),手机,914,2019-03-01|2019-03-31,109,28
ObjectId("5dfde2a32cd928c393a798a7"),手机,914,2019-03-01|2019-03-31,100,26
ObjectId("5dfde2a32cd928c393a798a8"),手机,914,2019-03-01|2019-03-31,99,25
ObjectId("5dfde2a32cd928c393a798a9"),手机,914,2019-04-01|2019-04-30,97,1000
ObjectId("5dfde2a32cd928c393a798aa"),手机,914,2019-04-01|2019-04-30,98,115
ObjectId("5dfde2a32cd928c393a798ab"),手机,914,2019-04-01|2019-04-30,96,83
ObjectId("5dfde2a32cd928c393a798ac"),手机,914,2019-04-01|2019-04-30,104,80
ObjectId("5dfde2a32cd928c393a798ad"),手机,914,2019-04-01|2019-04-30,479,64
ObjectId("5dfde2a32cd928c393a798ae"),手机,914,2019-04-01|2019-04-30,111,60
ObjectId("5dfde2a32cd928c393a798af"),手机,914,2019-04-01|2019-04-30,113,39
ObjectId("5dfde2a32cd928c393a798b0"),手机,914,2019-04-01|2019-04-30,106,39
ObjectId("5dfde2a32cd928c393a798b1"),手机,914,2019-04-01|2019-04-30,103,37
ObjectId("5dfde2a32cd928c393a798b2"),手机,914,2019-04-01|2019-04-30,102,31
ObjectId("5dfde2a32cd928c393a798b3"),手机,914,2019-04-01|2019-04-30,291,30
ObjectId("5dfde2a32cd928c393a798b4"),手机,914,2019-04-01|2019-04-30,107,30
ObjectId("5dfde2a32cd928c393a798b5"),手机,914,2019-04-01|2019-04-30,109,25
ObjectId("5dfde2a32cd928c393a798b6"),手机,914,2019-04-01|2019-04-30,100,24
ObjectId("5dfde2a32cd928c393a798b7"),手机,914,2019-04-01|2019-04-30,108,24
ObjectId("5dfde2a42cd928c393a798b8"),手机,914,2019-05-01|2019-05-31,97,1000
ObjectId("5dfde2a42cd928c393a798b9"),手机,914,2019-05-01|2019-05-31,98,126
ObjectId("5dfde2a42cd928c393a798ba"),手机,914,2019-05-01|2019-05-31,96,90
ObjectId("5dfde2a42cd928c393a798bb"),手机,914,2019-05-01|2019-05-31,104,76
ObjectId("5dfde2a42cd928c393a798bc"),手机,914,2019-05-01|2019-05-31,479,62
ObjectId("5dfde2a42cd928c393a798bd"),手机,914,2019-05-01|2019-05-31,111,61
ObjectId("5dfde2a42cd928c393a798be"),手机,914,2019-05-01|2019-05-31,113,41
ObjectId("5dfde2a42cd928c393a798bf"),手机,914,2019-05-01|2019-05-31,106,38
ObjectId("5dfde2a42cd928c393a798c0"),手机,914,2019-05-01|2019-05-31,103,37
ObjectId("5dfde2a42cd928c393a798c1"),手机,914,2019-05-01|2019-05-31,107,34
ObjectId("5dfde2a42cd928c393a798c2"),手机,914,2019-05-01|2019-05-31,102,31
ObjectId("5dfde2a42cd928c393a798c3"),手机,914,2019-05-01|2019-05-31,291,29
ObjectId("5dfde2a42cd928c393a798c4"),手机,914,2019-05-01|2019-05-31,108,28
ObjectId("5dfde2a42cd928c393a798c5"),手机,914,2019-05-01|2019-05-31,99,26
ObjectId("5dfde2a42cd928c393a798c6"),手机,914,2019-05-01|2019-05-31,109,26
ObjectId("5dfde2a42cd928c393a798c7"),手机,914,2019-06-01|2019-06-30,97,1000
ObjectId("5dfde2a42cd928c393a798c8"),手机,914,2019-06-01|2019-06-30,98,170
ObjectId("5dfde2a42cd928c393a798c9"),手机,914,2019-06-01|2019-06-30,96,92
ObjectId("5dfde2a42cd928c393a798ca"),手机,914,2019-06-01|2019-06-30,104,90
ObjectId("5dfde2a42cd928c393a798cb"),手机,914,2019-06-01|2019-06-30,479,71
ObjectId("5dfde2a42cd928c393a798cc"),手机,914,2019-06-01|2019-06-30,111,68
ObjectId("5dfde2a42cd928c393a798cd"),手机,914,2019-06-01|2019-06-30,113,51
ObjectId("5dfde2a42cd928c393a798ce"),手机,914,2019-06-01|2019-06-30,103,42
ObjectId("5dfde2a42cd928c393a798cf"),手机,914,2019-06-01|2019-06-30,106,40
ObjectId("5dfde2a42cd928c393a798d0"),手机,914,2019-06-01|2019-06-30,107,37
ObjectId("5dfde2a42cd928c393a798d1"),手机,914,2019-06-01|2019-06-30,102,35
ObjectId("5dfde2a42cd928c393a798d2"),手机,914,2019-06-01|2019-06-30,108,35
ObjectId("5dfde2a42cd928c393a798d3"),手机,914,2019-06-01|2019-06-30,291,29
ObjectId("5dfde2a42cd928c393a798d4"),手机,914,2019-06-01|2019-06-30,109,28
ObjectId("5dfde2a42cd928c393a798d5"),手机,914,2019-06-01|2019-06-30,100,26
ObjectId("5dfde2a52cd928c393a798d6"),手机,915,2019-01-01|2019-01-31,117,1000
ObjectId("5dfde2a52cd928c393a798d7"),手机,915,2019-01-01|2019-01-31,337,231
ObjectId("5dfde2a52cd928c393a798d8"),手机,915,2019-01-01|2019-01-31,334,219
ObjectId("5dfde2a52cd928c393a798d9"),手机,915,2019-01-01|2019-01-31,339,207
ObjectId("5dfde2a52cd928c393a798da"),手机,915,2019-01-01|2019-01-31,335,69
ObjectId("5dfde2a52cd928c393a798db"),手机,915,2019-01-01|2019-01-31,123,63
ObjectId("5dfde2a52cd928c393a798dc"),手机,915,2019-01-01|2019-01-31,438,54
ObjectId("5dfde2a52cd928c393a798dd"),手机,915,2019-01-01|2019-01-31,666,51
ObjectId("5dfde2a52cd928c393a798de"),手机,915,2019-01-01|2019-01-31,124,48
ObjectId("5dfde2a52cd928c393a798df"),手机,915,2019-01-01|2019-01-31,437,46
ObjectId("5dfde2a52cd928c393a798e0"),手机,915,2019-01-01|2019-01-31,342,33
ObjectId("5dfde2a52cd928c393a798e1"),手机,915,2019-01-01|2019-01-31,668,32
ObjectId("5dfde2a52cd928c393a798e2"),手机,915,2019-01-01|2019-01-31,350,32
ObjectId("5dfde2a52cd928c393a798e3"),手机,915,2019-01-01|2019-01-31,669,27
ObjectId("5dfde2a52cd928c393a798e4"),手机,915,2019-01-01|2019-01-31,672,20
ObjectId("5dfde2a52cd928c393a798e5"),手机,915,2019-02-01|2019-02-28,117,1000
ObjectId("5dfde2a52cd928c393a798e6"),手机,915,2019-02-01|2019-02-28,334,248
ObjectId("5dfde2a52cd928c393a798e7"),手机,915,2019-02-01|2019-02-28,339,188
ObjectId("5dfde2a52cd928c393a798e8"),手机,915,2019-02-01|2019-02-28,337,187
ObjectId("5dfde2a52cd928c393a798e9"),手机,915,2019-02-01|2019-02-28,335,79
ObjectId("5dfde2a52cd928c393a798ea"),手机,915,2019-02-01|2019-02-28,123,77
ObjectId("5dfde2a52cd928c393a798eb"),手机,915,2019-02-01|2019-02-28,666,63
ObjectId("5dfde2a52cd928c393a798ec"),手机,915,2019-02-01|2019-02-28,438,59
ObjectId("5dfde2a52cd928c393a798ed"),手机,915,2019-02-01|2019-02-28,124,50
ObjectId("5dfde2a52cd928c393a798ee"),手机,915,2019-02-01|2019-02-28,342,40
ObjectId("5dfde2a52cd928c393a798ef"),手机,915,2019-02-01|2019-02-28,350,37
ObjectId("5dfde2a52cd928c393a798f0"),手机,915,2019-02-01|2019-02-28,668,37
ObjectId("5dfde2a52cd928c393a798f1"),手机,915,2019-02-01|2019-02-28,437,37
